1.0984137031381205,3.1947549302478055,4.278891351741981,3.031856196157118,3.751874284721513,4.150313060863402,4.802243379733939,4.722927616406129,5.074812227509986,2.2401155514664635,4.646977314150862,2.817179685383761,2.1772337821860717,1.7948279970415653,4.7250240796459035,2.080656826440692,2.5055280199188443,4.80673124173055,3.4990804686352086,2.9401316138357325,4.452427559858031,5.034060886746184,3.0375571809033017,1.9057022258922407,0.9495008028077061,4.224003559206637,2.3722733862796517,2.8382109018857804,0.7180158887529648,2.4924113254317266,2.115702712779563,2.0649936899443886,3.387516396268467,2.5425900567615964,4.690772894437562,4.086569090612878,5.101530070099955,3.8718985680840587,3.075286486932284,1.5026428186887844,3.9877612863612613,2.911268943303841,3.043397168714502,2.0993960546052226,5.865796172142217,3.3523337057929474,4.637638939775782,4.529655691283375,3.162128858070146,3.6703430812744418,2.9402230648470207,3.223909799701019,4.593214494791033,3.462450761729783
5.2504880957210425,4.407458367558163,4.531951956721406,5.868833453812582,4.78694461649138,5.33465118049256,5.8361419443291265,5.963369868735938,6.446887855094552,3.86150627640286,6.460624651292172,6.233160217169923,4.3039820895907885,4.235788813222623,6.8827578001259715,5.614985246568015,4.889237563939537,6.941749690453047,4.440761424070489,5.274497324474357,5.671728986887695,5.447523290761554,5.841959598878725,3.6475965347192547,3.259796681650802,4.020890543405353,5.343818126455775,2.0654460690472964,4.58190141344658,4.03901441267412,4.978280087458791,4.141197809779063,4.718990029551813,3.8153007842055278,7.185243069428683,5.378161326516852,6.545964489302994,4.515734401166657,5.404417894480372,3.9296581711813623,4.8475004128258155,4.3228012700430725,6.109302270495197,3.8657100315422452,6.614272131316671,5.298742284584102,5.626955147244724,6.044500339408599,4.262827882519522,5.083962029189568,4.4838178390245735,5.235256679571818,6.64923675925369,6.261087984786248
5.855039542657855,3.3612526667993654,3.8971255844506985,4.861716579152667,5.10275915213645,4.28391489685626,5.200732368944696,4.205361017129749,4.455614269226477,3.9414394735093317,5.073603882566997,5.268155379397848,4.218743734085248,4.108943079178219,4.653727204134114,5.181680643623633,5.206974222226817,5.601330730251581,3.8119747950268734,4.2228253396186535,4.3624496736361715,3.932670483243985,5.466509943392186,4.0598746846105565,4.051817116429888,4.117004779731346,3.630192266554399,2.8425409499139533,5.310692700758551,3.9192871369978253,5.113512728140059,4.7860393855230665,4.41244099076544,3.2983404349409446,5.212513792873578,4.29492751344314,4.525413695128813,4.179001604917206,5.0047844260019785,4.947940293105958,3.706220558590977,4.675566707146325,4.987957982779629,3.5545051151680958,4.745755499519202,5.420873402249303,4.5102759306476425,4.718198311726053,3.4766924577600555,3.165351031419938,4.364948722611113,4.630266237737238,4.570943399494727,5.759665030151507
4.593991495211169,3.999568811222167,3.5848386751524957,3.9986450683344743,3.8927967063498388,3.494924213804729,4.350902074939085,2.9321735202802626,3.5656327204995146,3.929078432249208,3.5440213406035403,4.293547744213923,3.1899721825132854,3.683615700692534,3.3620463129253455,4.248717468310701,3.978375493153093,4.298537031903488,3.7607611320935947,3.782311345130527,3.2747958355206133,3.1018145831850044,3.8046243376181628,3.8378478485839342,3.7901018580974073,3.7461747595802817,2.989486943697154,3.0494139762142796,3.8045998826757144,3.01387179027845,3.887602136118044,3.764821003464795,3.660185336681149,3.311267596500124,3.771244609599034,3.6703110139546467,3.919081602952646,3.7772121241819323,4.542680684620399,3.761429268304926,3.481964151173508,3.3719865752705163,4.551062953988592,3.5144645363297027,3.9790380777450802,4.071749815912202,3.516165281711095,3.211154819296196,3.396206522002983,2.67048116519714,3.266263045030374,4.21838709995419,3.4167536688139206,4.346264915692157
4.015549789625904,3.7561102384410145,2.6354084039171064,3.6983016439428256,3.119470501157841,2.862082551393888,3.589027779557586,2.3321632966468453,3.194071689822415,3.3184138610461753,3.231365870676188,3.6074965011885025,3.0167331823384274,3.768477044292994,2.9359720906614077,3.8006573582368564,3.506624519846953,3.335603451517781,3.3480974829833237,3.512212929080645,2.492633638439966,2.5245858726378847,3.662794242791291,3.545611954147334,3.3110555632388485,3.047718806809814,2.7735831458150684,3.167578947483642,3.809732731492389,3.006624657494573,3.8672443893055233,3.8366689899773117,3.6657490261035877,3.07383259033179,3.2561198327252043,3.1095088865740177,3.2786920432392406,2.911816804172968,3.7756170083789398,3.584604979325424,2.99229369119567,3.0228918941907326,3.2068557032444214,3.2059763607812037,3.0129187146487366,3.9154463086798437,3.026126777291255,2.512659639377721,3.197901394805763,2.222066316862072,2.917079566765704,3.7779638118636143,2.8317469531677673,3.263573293040961
3.1551663898564652,2.8971996019416553,2.678078299025825,3.039610604938119,2.7929612799986816,2.6930603361768664,3.065942837373094,1.9199193163440154,2.2248962480787835,3.006559894521955,2.4945181919168316,2.854400160559293,2.3610478465624345,3.2144577167567676,2.245707964617053,2.968176128200267,2.8116293988360965,2.7867293821077412,3.4014499865814454,2.6397323959685584,2.280698357655187,2.3167664192117403,3.2487613446123946,3.115357375790385,2.7188014659155835,2.638412455087591,2.275037952589205,2.50220412082805,3.0159484126690073,2.537497666468304,2.779379011164613,3.1011042627268908,3.1460897252156492,2.52982775611581,2.54811315689241,2.808975673751528,3.0773253490704375,2.5012804627898495,3.2746190833824125,2.6445276746403983,2.8003705884355345,2.87408319052351,2.595738664155382,2.44826350972724,2.5107289422300534,3.1310718709366054,2.5892320174839,2.3565773035733937,2.9554849449087084,2.1097186305915643,2.6580366142224428,3.1257524555708023,2.4487510577277067,2.900168697173298
3.15375348085353,2.600781372950753,2.3626878341889044,2.660664348626023,2.4955429650702814,2.47142472869698,2.9089525305662374,1.7688366595475005,2.125823043926965,2.730618016223603,2.564837004068439,2.7873614040549457,1.899661887135921,2.708589178330073,2.1720025845884203,2.8429578032329363,2.266193554312018,2.2013206123458264,2.939368587786072,2.711360985498031,2.032259662160406,2.03541556156907,2.838425709059628,2.8227107919242105,2.662953442667869,2.2170401807595095,2.045478450142696,2.1261195886994066,2.7308916251179145,2.342088954315772,2.8160124310611794,2.8027320458911062,2.8677446087981817,2.7130275204900123,2.3193670913094655,2.4751322803866063,2.636921647740977,2.4849752232689437,2.8404440595279925,2.3632722448482357,2.578582366760612,2.3393483088079456,2.797392878765771,2.5740905332076616,2.072478380262742,2.708704951263328,2.3608019383381436,2.260588480501377,2.997273929647996,2.1695851541184163,2.1975182394397326,2.914189862483507,2.149881610067234,2.435554075379925
2.81431666300875,1.9643878449296697,1.9491033129273299,2.5438476796542577,2.466790312529332,2.204514718990826,2.6205302079989745,1.9590791327495218,1.9801000837697402,2.604415269466098,2.115256626279384,2.6440401570241145,2.177179128719283,2.515609102402072,1.9259444572753153,2.259075803619695,2.0614526248847107,2.208654112294393,2.8875987700582995,1.8507550566048907,1.9110406882997597,2.0296889671933784,2.8749530185380747,2.6033080721024042,2.11102368146076,1.998160739929935,1.8473404269229223,2.304596759638788,2.7029510175943896,2.551528416194121,2.4526748874810322,2.5352295314573468,2.8158009478428814,2.6475137068471053,2.1498183343346953,2.4379572476480194,2.3890904372391435,2.132744264673892,2.497483566254358,2.1719482684552593,2.6732642646865186,2.1856759092505382,1.9990902442313474,2.0386960369145255,1.8685154912393875,2.4562529101440846,2.156963466550244,2.2391173154220434,2.7383640682991137,1.8752448417795213,2.4116120439997406,2.618578582248119,2.292516070042613,2.6714851181578143
2.3646114390830375,2.2057378646880594,2.008811530970272,2.370466085186223,2.302673548146749,2.265679328614475,2.3650143044824747,2.0514443536213767,1.7031918132127641,2.8189044093987987,2.0940773221038826,2.26381836632052,2.757176346720037,2.492802692939651,1.6047429918232248,1.9663672790179214,1.9852290511042825,2.161112723978757,3.086555933439251,1.7497771085217668,2.0849892200514635,2.160142310775913,3.0040248894867663,2.641832218627341,2.323974587583402,2.034936193040465,1.8787692083373821,2.579625628081017,2.543171327058827,2.4153444592291877,2.2920607828413115,2.5446443939948074,2.8495462490885934,2.808529898000601,1.9412263804185947,2.4662599872691544,2.1657952526569764,2.080319807013755,2.4669923049337057,2.1695820798153265,2.6970901493108688,2.1378793228778314,1.8311136567640744,2.1698777515648717,1.6107946409320388,2.5695092058986786,2.1931155819337897,2.368732050745094,2.8450764531950874,1.6714859051618163,2.2654244310498153,2.7063527492878605,2.1234591638277425,2.275041918410831
2.1885751939905385,2.058497871219142,2.2814942700531184,2.4403803554961647,2.489101593901764,2.517347932583634,2.3623302004830244,2.1076557966712,1.8381439517592126,2.6453548270435454,2.212111289471807,2.1589450724383235,2.5116928913400356,2.494969073012835,1.752456510900319,1.6078262419798217,1.9479978383323187,1.9837036819614788,3.0199888878456993,1.953288130429514,1.9728726637917737,2.1665253374756426,3.0291946902758577,2.5148653263134038,2.36104568490486,2.2262090773181398,2.1665635056424035,2.3211816524307967,2.0838485228289594,2.2419223197812133,2.034567449508404,2.4558376940725153,2.936591644104457,2.706871973223234,1.7863300073120363,2.3186295614754004,2.42949625238301,2.1604684104338245,2.465215111292729,2.2357780472319475,2.7414589266335954,2.138778738188587,1.7868699834825856,2.3093319325257133,1.846273995266118,2.2724713608191633,2.4315584366278458,2.338247018071466,2.9057276494504247,1.646926166588663,2.411473167851005,2.777761725055874,2.13486609699189,2.2387934084116914
