6.49986703,6.00812754,4.73287613,5.73250931,5.76838494,5.14941752,6.73774809,6.26176434,6.88561338,4.64194252,6.05833177,5.32074039,5.55764093,5.16666667,5.8381915,6.43934798,5.35497361,7.0282467,5.43995244,6.06855587,4.41790033,6.60052296,6.48483219,5.12924937,5.66469446,6.23142623,4.84319704,5.32683205,6.48095628,5.40398209,5.3948832,6.40554114,6.59559166,5.74525626,7.10611803,6.48239251,4.4380366,5.29218812,6.95526374,6.57571265,4.3649635,5.0517258,6.22344841,5.68818727,5.08550771,5.39445104,5.64101599,5.3843214,4.79176182,4.47908014,4.81015292,6.03290676,6.49639322,2.77618158,5.51939493,4.593581,5.03251835,5.74894013,6.0422463,3.33056823,8.51529321,5.10288424,3.73753077,4.32938105,5.41893624,5.8785982,4.77786223
8.2151405,8.21506721,9.12920159,8.85230964,7.67505278,8.76456188,8.70747425,7.69230769,9.48040688,8.08877928,7.49682073,7.60041976,7.9555742,6.01369863,7.76538187,7.12292198,9.95519267,9.79023901,9.094456,6.32594976,7.25374336,6.90110212,7.71107757,8.64234578,6.7393917,6.55434655,7.24031249,7.71788804,7.46202811,8.84122258,7.66407119,8.49466983,6.82404704,7.68232888,7.01588161,7.32672814,5.81909635,7.81187974,7.05764523,9.06412446,7.50156413,7.11108963,7.10728063,9.75893567,8.61258359,8.9258123,8.56696353,7.79209101,7.40771499,7.62471036,6.1104754,7.42230347,9.56425096,9.11327395,7.46192996,7.22706835,8.79734289,7.22419726,6.95196954,7.06553297,9.02792673,7.51729238,7.06050006,6.64636136,9.63232938,9.16278878,7.50190009
5.9547026,6.80629363,7.38506477,6.55851359,5.55506685,6.70479487,6.04620292,5.88112268,5.92128915,7.62970691,5.94783914,5.93699064,5.99483318,5.07762557,5.84657971,6.41103426,7.11540376,6.38893532,7.54867717,5.05135503,6.42141602,4.69441118,5.92650799,6.67038196,5.57918092,5.52240552,5.61552672,6.53868125,5.37383668,6.63749975,5.43047831,5.83798518,5.53158184,5.95413469,4.69680563,5.32000092,5.95785274,6.78394585,5.72668596,6.87785013,6.44629823,4.90911728,4.62424923,7.19120299,7.15342686,6.68652171,6.49771234,5.30563611,6.02084458,5.27040616,5.54249454,5.95978062,6.01199463,8.71462434,6.41563761,6.4210679,7.57138386,6.0702268,6.3131498,6.21318955,5.74621423,6.56457998,7.12743447,5.83704993,7.63577379,7.15109336,8.08747323
4.76464852,4.87235594,5.92879519,5.22541795,4.34773047,5.19373628,4.64812555,4.34182457,4.94850593,5.59043915,4.48641775,4.51470293,4.69429663,4.07990868,4.83999497,5.10455851,6.16747984,4.85333445,5.38049941,3.77181042,4.97490311,3.23550255,4.83260613,4.56552493,4.20865305,3.61062361,5.35956732,4.78823241,4.68057394,4.98065666,4.28031146,4.41349439,5.00486525,4.28090851,3.84407147,3.86701142,4.42069205,5.14384807,5.24593813,5.68243662,4.96976017,3.85768152,3.14224327,5.80648915,5.42266844,4.50097409,5.10628683,3.68022302,4.11493585,4.87037118,5.19712889,4.85273207,4.71816809,6.45381411,5.59441977,4.80492303,5.59245992,4.88203646,5.47298287,6.11571962,3.71283943,4.9114717,4.94882757,4.24453388,5.67125921,5.25264588,6.45685069
3.18455811,3.49067417,3.9645246,4.12804057,3.62200915,3.88949856,3.25433019,3.65583302,4.00532916,4.51104999,3.27308358,3.30453033,3.46220937,3.73744292,4.31573208,4.54232901,4.12426566,3.59560421,3.74739893,2.6061131,3.68934918,2.72231861,3.8069439,4.02323488,3.38125173,3.15432315,3.95958067,3.9986943,3.52303523,4.06919042,3.21913237,3.35866176,4.18834878,3.77080539,2.94170727,3.26064572,4.0434481,3.99891357,3.60560872,4.24493779,3.818561,3.31866963,2.66370428,4.19098966,4.03656321,3.39476454,3.97092881,3.27780401,3.01665075,3.72491584,4.6125039,3.91427991,3.71581949,5.02442178,4.58665369,4.06108199,4.46214308,4.62538735,4.98242788,4.56449606,3.16803226,4.3328838,3.94912985,4.09659524,3.93103172,3.87925709,5.2027914
2.51307508,2.98426592,3.03953941,3.53379288,3.41528853,3.10231302,2.73192455,2.84644665,3.20172563,3.77881059,3.22513395,2.57887333,2.97423215,3.46118721,3.73275175,3.80414998,3.49497162,3.24878823,2.94849881,2.22497216,2.72994896,2.38019599,3.1597014,3.07154799,3.01377461,2.72610273,3.11825324,3.23567815,3.30875402,3.27115108,2.78086763,2.81350933,3.65951686,3.22772147,2.30779643,2.56046496,3.21524586,3.18826651,2.91119519,3.43235686,3.01564129,2.85458764,2.26329411,3.00797083,3.05130462,2.50800546,3.92009188,2.87313684,2.82356849,3.11939842,3.4390929,3.62786919,2.87703405,4.38514581,3.67013403,3.60939022,3.77873613,3.82692344,3.66817982,3.70178349,2.61250054,3.12350459,3.10921104,3.26335255,3.09195771,3.27389532,4.1957438
2.32027303,2.63624049,2.38972145,2.8464464,2.59500352,2.73721087,2.48356777,2.57665119,2.87605473,3.36716305,2.79775679,2.34219751,2.89915874,2.84703196,3.04072474,3.46843021,2.67649109,2.68886846,2.68096017,2.09132533,2.32755152,2.0111923,2.83091048,2.6535774,2.72949986,2.52018252,2.76213581,3.30504325,3.1511943,2.61692086,2.23804227,2.53719919,3.06299446,2.72861195,1.9784335,2.43461547,2.88569942,2.7704072,2.55286,3.04952427,2.4734098,2.55245093,1.93857122,2.41452204,2.67480847,2.21017982,3.26862608,2.42575482,2.6720093,2.57508853,2.95433267,3.02660979,2.28569032,3.35081166,2.7211712,2.82618155,3.60658018,3.3060208,3.01105579,2.98423891,1.99905624,2.24257189,2.4981647,2.84129229,2.49118872,2.48527777,2.92959304
1.91693999,2.62790455,2.22038777,2.62261311,2.44546094,2.45019416,2.15813475,2.18136947,2.39812211,3.00483733,2.64556883,2.176971,2.42442977,2.90410959,2.86247536,3.01541075,2.43552723,2.536353,2.2796522,1.83640639,1.93786136,1.81080619,2.64893815,2.07699233,2.60469631,2.21364221,2.34592357,2.91741472,2.77515178,2.36576128,2.08898776,2.40837892,2.83242374,2.80556716,1.91977982,2.08681326,2.88786749,2.57819192,2.31471177,2.70610093,2.11678832,2.15363047,1.92880512,2.10810077,2.37885628,1.76008241,3.08410687,2.24140644,2.56612548,2.07887028,2.54031,2.50457038,2.10115752,2.53914667,2.73739279,2.457369,3.10054603,2.64823863,2.4509445,2.51140606,1.89610055,2.5557924,2.40532021,2.66289568,2.11270426,2.11876622,2.56684861
1.65987058,2.14442013,1.80552028,2.3670866,2.44546094,2.19694412,2.04037939,2.21901535,2.23105716,2.78099213,2.55592386,1.85098354,2.26545077,2.71461187,2.69051713,2.7828338,1.91576222,2.19162627,2.01954518,1.80423215,1.86161764,1.78636886,2.39045472,1.98268101,2.57002866,2.17854218,2.21460527,2.55018769,2.62179366,1.96674161,2.06896552,2.42144764,2.94453611,2.46256679,1.84082296,2.0753724,2.56482525,2.2313687,2.26574672,2.30637867,1.90406674,2.30107319,1.86532546,1.85986075,1.90870437,1.65483575,2.73954548,2.19419527,2.30868247,2.0373366,2.11380422,2.65285395,1.94178829,1.92141934,2.56503842,2.27710669,2.78231837,2.61972206,2.70354371,1.92658648,1.71807301,1.87497281,2.03826057,2.16469053,1.83635053,1.78725858,2.0866441
1.55792926,2.01104512,1.50918635,2.34331669,2.20795215,1.96901908,1.87980388,1.90948258,2.04073001,2.60457175,2.50171993,1.80856052,2.15946477,2.67123288,2.82053433,2.7100271,1.828139,1.96807622,1.93965517,1.84878109,1.84891035,1.58109528,2.06166381,1.81334934,2.64629749,2.24640225,2.04990095,2.54610739,2.65120481,1.88369691,1.78642937,2.4942591,2.87684562,2.33943845,1.99873669,1.96325195,2.54531264,1.8678311,2.26129535,2.0980727,1.89572471,2.08595185,1.74813223,1.81913388,1.77571319,1.47793179,2.65858297,2.18745082,2.16335174,1.88868972,2.00561739,2.37253707,1.44061399,1.64667433,1.95267352,2.11756418,2.69537092,2.28132545,2.16905843,1.74616342,1.61940715,1.56610258,1.81154726,2.07331665,1.80631208,1.53399498,1.77917502
