3.6627725343984894,6.26440634565539,6.449713835355355,4.7683891469004855,6.99362838524385,5.195478583368567,5.730706313289412,6.2670160096071665,6.358286261160205,4.186538955348998,6.8019123073280365,5.2570649257689555,6.103864512820037,7.548283706133565,5.643037549169423,5.924942737201603,4.850546121311112,5.050390802463583,5.601201681629328,5.372064154427006,6.64211056583944,3.556411087191764,5.684790246832213,4.555445910751979,5.690798362935256,5.305522389037418,5.929664944445715,4.933128460195371,5.1783042220961955,5.802044307065717,5.48616464728093,7.978128784556603,5.2770238257770465,6.160729191009583,6.48526771920211,5.353924690999133,6.271566248760433,7.019724512223316,5.0174230571130956,4.8450003889400195,5.219725225456324,4.383380190385165,7.110942427650052,6.954949573309732,3.800890771588265,5.483857994104051,4.6858575965138805,4.672511781760731,6.11577950307749,5.449396943901232,6.7969242743455185,6.406347877170093,5.904402803238816,6.003143929167361,5.186626168756131,5.845835553221989,4.913076150477494,6.16963331827158,4.368118263020836,5.8423932970985275,6.64741417231023,5.312297039619612,4.86998797335813,5.1549717168219225,4.818269033746511,3.678233785448776,4.831759405951841
8.569653727048118,8.055387357717171,8.077646091119266,7.935600054638646,8.21230743052651,5.344420875785782,7.785173587206929,8.017626532969016,7.861521578567288,9.079090949599362,9.597721946668962,7.778578000474838,8.781152545646759,10.254260536741938,7.251673177150169,10.774948858067637,7.85190195125133,7.548486138466037,7.872193598966784,7.827494657513438,5.626035576375159,5.917735681488018,9.751613886478468,6.046469859655513,8.148108676035902,8.285397832216502,8.955521188184298,9.439852339880332,6.894121517321083,6.754593258322652,7.438383703153314,9.373068820149653,8.341579493137639,7.974451529901771,7.715739440520374,7.9040630196615425,8.031114027969661,7.9988081023992335,6.187329607604395,7.662862834281768,8.893777929895359,6.747896769704953,8.805426451713554,7.353018433779016,7.950989797846693,9.124261334424519,6.915795223373845,8.278473822222628,7.583045456769253,8.595667546692757,7.39483323647784,8.727552747101301,6.674432023230671,6.207772303247205,6.4744185975062525,6.596371123297824,6.020128038089735,7.039433914987814,8.626675104959396,8.149792410620405,8.14084223538347,9.335829738236981,10.474725923796248,6.630173221395562,7.8971374359862025,7.647519726865947,8.695202333515201
8.051353290368514,5.461364259995051,5.392650505163532,7.216496318146946,6.037322337084726,5.1564547843257325,5.824707972340576,5.451657581350366,6.191568956970466,8.567664886443364,6.560269577949841,6.602440851831626,6.590065763418451,6.947565375647826,6.190734610453883,7.890830397304059,5.999897870096708,6.868164252473634,5.830802601848689,6.309101157462737,4.2282156448577695,6.174388857236863,7.942457883826711,6.244876786283605,5.912886292135159,7.286423086769678,6.8633091210924775,7.757476100964048,5.8284335292625,5.784357331754453,6.462152144394615,6.11438028647495,6.423380036869714,5.916673935727323,6.285077427266551,6.81624422305801,6.089624489756576,6.016157524287019,4.975950090886451,6.480821729081064,6.938800367489335,5.343372374931887,5.239022263661661,5.313690062870987,7.220678170124122,6.519849625118971,5.137897530165771,6.193985394309682,6.153943770492686,7.387511168106029,5.030909106814926,6.546545249677279,5.271248085246829,5.346236837699132,5.343533185401873,4.068418938675835,5.601107977991165,4.754472269015597,8.153933223046401,5.354391493394462,5.183471005100195,7.061682591010335,8.306227319373232,5.064728772870182,7.00374868146201,7.544449173293774,7.215097415328466
6.012412592686352,4.33699265987222,4.15742987286125,5.3518566591939845,4.728864618205097,3.812639888514604,5.093099931118472,4.048174556498714,4.624229208185056,5.917222719739531,5.027120273056011,4.712142982102419,4.887526489996735,5.121495094895604,4.874635359774318,6.079981129416347,4.177296178467797,5.85183619547368,3.7315799913746748,5.085118862101593,3.3444619136110036,4.6118469240313695,5.842638041595223,5.017319144625388,4.382848684462381,5.1063030578067234,4.661662743541808,5.837019621874209,4.6766267252992,4.892868746339045,5.431553601089239,4.3453012940780305,4.759817528095188,3.569476209056724,4.9420354539320135,5.104350049481609,4.843863115064805,5.0123300278191625,3.880431050310093,5.541798047183788,4.6518315186428705,4.684966636342163,4.055588400871936,4.534928324917199,5.519742044434892,4.489846146520017,3.4867149010233423,4.816860530391833,4.998508514586395,5.275120503638727,3.4501599849882676,4.265312727017979,4.4282677548564955,3.9059461502883464,4.066713999143858,2.55644487464911,4.976604081744852,3.800167572423814,6.9855366534702945,3.6671669219023895,4.390604873290353,5.286744621763353,6.033593695172982,3.9797824382493996,5.2144814929751675,5.243558276210382,5.752727736325259
5.290360942016672,3.8817172162178886,2.905674469489946,4.21897282429366,3.809188818996689,3.5862583757984665,3.4415967642130756,3.8465929608491414,3.6927219176192945,4.322880957403523,3.415798287387729,4.0541806970359255,4.074196050381486,3.5998507076220005,4.487578072058709,4.6472002069738165,3.5312890061205477,4.530224483030435,3.024930857930842,4.320946272518405,3.1127623193160074,4.1510996232329695,4.214194523839764,4.5010594609535275,3.727903820593474,3.4190955465100945,3.2321563636347403,4.259411260977271,4.237296325083047,4.009079248432972,4.12131900523396,2.9061284147988795,4.18047453053889,3.2222249333853274,4.3233880690103215,3.8920050767784797,2.961835798945409,3.8900157275912397,3.4835904692980715,4.459401015465147,3.1964644507318165,3.1628602425555408,3.176686329672733,3.3121196751066,4.321945075243315,3.6044998383221514,2.8912129937481947,3.4362055625646417,4.386147554396815,4.765218623592235,2.7118905763723453,3.8039271738690297,3.2099428505203127,3.203033835690481,3.696931943572252,2.0348897812990474,4.577145886549884,3.591199327692839,5.618958473354192,3.0971211444381153,3.3356176423934047,3.819285269103768,4.193902732750954,3.4370581519803522,4.438301546129804,4.0657771715884685,4.390075932033379
4.196895859406483,3.335849731513097,2.5307180901920097,3.15280932110171,3.542915856590552,3.076092355656864,2.6177338398904952,3.290828660542376,3.296286598796183,3.3750725691131063,2.9565444254358644,4.103498684016988,3.573823965155038,3.0389158711765623,3.7304599546989006,3.577742083143959,2.9897105169610176,3.5689003983900207,2.53945454779377,3.2287323681837408,2.8150710417683826,3.9046993055792916,3.0375554601387855,3.6417191171889236,3.205048511842182,3.0951369499864825,3.116679478563295,3.5890877479720915,3.618209928508421,3.4835311240691054,3.5178746484808543,2.5065232906798918,3.4227231911467726,2.4376297393914146,3.322833450543212,2.774494848385524,2.2423341397711867,3.2017708221495376,2.9783267832630793,3.6132854088276085,2.873619395462013,2.492111898311725,2.691529992298125,3.0546128693314807,3.6106671713160665,3.1581089259273925,2.645153595547499,3.0362531526679652,3.6070430542342318,3.7484847095769878,2.644918191772162,3.3905585609920257,2.842172192886388,2.73977516486889,3.391062767412261,1.9909763588589982,3.4429611535128086,3.249999006771193,4.446574126237817,2.879148222272045,3.0338808668518404,3.465329697017108,3.1990359174066336,3.1235528389497813,3.665576964161973,3.4544191314656425,3.736652222498229
3.462627739776193,2.674408269210255,2.007247554931424,2.9300717282760904,2.6919304178956556,2.382712267243871,2.557214846146079,2.6630936399839946,2.551277842325971,2.402453450278075,2.402604179780823,3.239021279451977,2.836054686642061,2.5519369257211575,2.940286048035032,3.1479691534596665,2.734419678289271,2.9367152056411046,2.189655300280081,2.3038720840578177,2.5040095122498167,3.3100881115940997,2.5788642028407245,3.0931256334024098,2.805758206204176,2.4226822909312706,2.788492174473041,2.998390068027567,3.0114258747279434,3.1114479716405294,3.0299614877772627,2.509681017497562,2.7367837678453784,2.3114274967780055,2.7229384670112355,2.2296920952558295,2.129175964988753,2.5602397139560784,2.5605935203110204,3.308974411601031,2.79416341028054,2.3374259639943284,2.2369535280654445,2.577246019988508,2.920748031014937,2.6858084501746644,2.0463439410954103,2.6563684225865214,3.3479323807402954,3.544965081488744,2.7503533648329412,2.917609006144887,2.5011163143635615,2.156376779621753,2.8246333926043437,2.0447789756164774,3.0598693539224717,2.8411969483397117,3.7191946707168224,2.5060947851678033,2.504640042463662,3.1651894520924806,2.6050747044357463,3.0321158452651282,3.130278801793986,2.9590623417043522,3.238400347962942
3.105066283904146,2.4242115510706728,1.9381840418927552,2.6411202141627745,2.3426330110432336,2.616382170287363,2.314691852553829,2.315660406409506,2.464634619811638,2.1973420889373227,1.9980194301692717,3.1379290209857893,2.843807390673493,2.197756626916397,2.6598545097218453,2.693308197646642,2.6446646094997863,2.586412266175201,1.9824669083428572,1.936138133993565,2.3381934891363794,2.7500873559827994,2.205880778211471,2.844240072173249,2.5784137919955636,2.500638514351304,2.3002577569074387,2.7229197390081694,2.5042159851220682,2.7995920240998755,2.7248673080905634,1.9087736832865019,2.424608592661631,2.155524816603929,2.5310376021271908,2.117221055423998,1.6830937357045321,2.0826475372331363,2.3804090242118927,2.582873845606349,2.4798371713902623,2.124104191550919,1.7984306784541177,2.4138311818529283,2.8023783312079606,2.425278439767174,1.9420662161403557,2.3704642599315506,2.715718088880312,3.3208210149716453,2.780217998610769,2.7914353064564437,2.2624455737183244,2.1699301171266137,2.905324040661151,2.2771528119852507,2.6410934774071073,2.674940389516242,3.1193824989352468,2.1179038833165005,2.0953324786406062,2.665439236349002,2.1113283148293394,2.91514006484791,2.8063383155625568,2.6073267583886564,2.5887789729830497
2.3976116480489744,2.525265919858397,1.894854685258429,2.213559289127166,2.2209387845192428,2.417715829370979,2.0714618184207283,2.4620953917037856,2.322316188784818,1.887458108843203,1.721194826899809,2.836302495232383,2.493097222143668,2.117632850254472,2.614804470713951,2.300436374791763,2.3046468220902363,2.236642165533274,1.6773768836132186,1.7829457567808895,2.4303878185457326,2.6177752691215757,1.7213683897273118,2.58089372981388,2.3380847628128767,1.889859308388459,2.1917162132396806,2.0018067326966085,2.43189417097878,2.532734701854029,2.590763579912389,2.174412218765651,2.14224739718066,1.9974057988160414,2.5376236788190765,1.529000070815731,1.634042901558947,2.2650907968664122,2.127342431703011,2.4762097664256495,2.2842892165236695,1.9349220740417103,1.8407283065978222,2.3890229878197555,2.31873269204075,2.2124168281044287,1.8929749364427069,2.20528641131943,2.6569142446712553,2.5983616264788028,2.7701001647922814,2.549479868351664,2.210815182241406,1.9662079756480888,2.38980361612658,2.206042031354611,2.8331733064633338,2.4296894120240404,2.603510264891229,2.2465171422606423,2.224435895568512,2.2940905507207336,1.5983055257056096,2.843740303826424,2.496850543669768,2.2308457410477667,2.2760666303095944
2.3780458769287143,2.2574417429166775,1.8583135873232994,2.199969884055906,2.0826854650516857,2.445976393005283,1.9824991820254874,2.1725513142795965,2.077095345717824,1.6237627697157337,1.5957888618633476,2.539056041771815,2.036611831663877,1.9681005660243645,2.4818071940255977,2.111482611040045,2.3241467171564625,2.0208252798383897,1.6354235945098692,1.4878015047549917,2.4449543743043076,2.359996264149005,1.653939776125241,2.2938062970444673,2.1697335865331335,1.6844577183899103,2.017305953273488,1.834840661638528,2.1865948682958933,2.4365364486573484,2.2358359226770412,2.238388031442139,1.9482700926273129,1.6510945194807978,2.1241213703532686,1.40234982237676,1.5120968640317733,1.9501588262996732,2.1736544891072804,2.203413415431421,2.276096629269305,1.6795360340355665,1.718547203146132,2.1849899800042576,2.1550470800051214,1.938389099647931,1.6596705125197773,2.022254494128767,2.4953357983348288,2.5770085026205383,2.9843161176113604,2.488523884178549,1.8953832311488932,1.6654791473261996,2.3134417858613907,2.598647275062838,2.3766201924620387,2.2687702886321404,2.3660961730380206,1.809828027174042,2.0069262193485806,2.217797784589894,1.4738811687234263,3.0885441220749437,2.4224414735390813,1.8919541614081623,2.0277593318112714
