11.618194304496653,9.174299988836674,7.986452823651543,12.449330264933876,12.018646903387449,10.385836658068461,8.760609334412923,7.560893334390293,7.72703935325498,10.738425801074506,11.452874841301089,8.02431239001833,9.618242017070601,11.755168899431682,10.307147177156645,6.264974145504583,11.026010066722922,8.713823562578257,7.877597498708727,5.7032854320306425,13.331477262779817
14.902278768173154,9.763942426195937,10.676358434112947,11.995749440612933,12.943633443474539,10.171626847286518,10.274547016297316,8.128833113392623,10.550225081136556,15.422548784630965,12.007383878240026,10.027822091314517,11.307413583542736,13.681787937641815,12.873711933870363,9.443488820458995,12.238047232792528,10.35684984977743,9.048755031619471,10.748540846887384,12.794492824448326
7.792121237366386,6.638540991604606,7.198307991680555,7.018413857757673,7.486156721729157,6.8461508765147725,7.583414761395784,6.691583989125986,7.8152338904703065,9.150753269273437,6.169242737787279,7.717114649714117,8.56417224104707,8.704599062393651,8.20961224275679,8.1033507661158,7.85910697032919,7.288799400973402,6.715358797682357,8.709502360088733,7.699507072151661
5.414067794747604,4.42220965716494,5.791683472399535,4.691292894020354,5.210787405425565,5.015099970916678,5.848730758501919,4.568474414315776,5.423464065562507,5.476096956465679,3.7327922529543978,6.55835896848221,6.244483946917713,5.488062804642237,6.3058032079402295,5.37423170552301,5.112469478949854,5.795159684421531,4.877395572368957,5.431521836921022,5.556918358434478
3.7398977173193053,3.5310096511568307,4.40388371176927,3.4821843503784478,4.007537896655842,4.171640741810446,4.427207903076793,3.490305465429036,3.755387368661556,4.0022294085559045,2.6451888152969807,5.14730472992773,4.959684611020615,3.6960007674664954,4.815040435215364,4.404861083320998,3.7575241466341716,4.299864588939954,3.904021857500053,4.200524236631535,4.033534798065161
2.7060619275772964,3.2503769681122803,3.3130441068122303,3.156994204597096,3.379548298636133,4.283460103319266,3.6345233770658214,2.590956163851475,2.5484862610037484,2.9938256336634774,2.4339462602311297,4.030038659158722,4.329438608906699,2.6551908262183703,3.5445989550674346,4.0553285500190155,3.4743654195884908,3.279282046260332,2.8856728735066346,3.527285801269124,3.310343462783698
2.3803332363028025,2.8713336828323524,2.9064819452948156,2.634250855350072,3.0842810828442544,3.489008547209295,2.575560296642438,2.0726503808420587,2.429133393561082,2.2066809095981728,2.1677689998319245,3.356134755402727,3.577779420977509,2.076615511199131,3.1719106363006024,3.2046958332914235,2.7932044336040955,2.421184028806358,2.5522344843328497,2.4880368495258294,2.7708266447017227
1.9279391557416068,2.4848147368994637,2.7243761434784437,2.129207228883135,2.717880033824795,2.9855698023101964,2.1851038880903113,1.8412666057943143,2.2853421445775552,1.8121154333487168,1.835161150128664,3.208527843793443,2.9491589353820586,2.01491428638342,2.7792943373709784,2.597459888916229,2.3883350558994807,2.0885432439508733,2.303703670738363,2.300226291023507,2.290933503178658
1.762737365763907,2.347140562840229,2.288225941247623,2.0104029330828896,2.64374199338478,2.728767330942423,1.804975029771287,1.732937070279167,1.7695977868734898,1.8470072613129018,1.8105444604941372,2.4620504713743285,2.3034116685165458,1.6818584834636896,2.49505739009126,2.3428449733534267,2.2601493067516647,1.457105437862979,2.1355229406321072,2.013599558722386,2.111153349711218
1.5498638703889722,2.1875571189624514,2.2915574482897196,1.8154633753907146,2.305488877253942,2.2834827737540295,1.5343487364413588,1.821533607152874,1.9480568539153647,1.6143212710771095,1.6097974192256277,2.3157017290227375,2.162016173563192,1.6689561851115489,2.288166807285678,2.1527735925309277,1.8756112414820847,1.497089689040425,1.9882997421565305,1.8104136764955425,1.9601576041493698
