4.943373358015939,4.838545636590403,0.24814240761301587,2.849360295893889,2.0395084187727117,1.7060589953665075,3.567971139068349,4.23991821632908,3.7344183707909266,3.403564696462994,2.2388525327286057,3.9061727560986803,2.083662287557196,3.5447668546313813,3.453923983559614,0.6062770472628127,2.8723016130696526,0.9706446099888408,4.5777122963046715,3.6953407761526993,1.2707602676664216,3.002139617148034,3.8667766286023473,2.1309227601781178,5.136225192715484,2.933056116951845,2.2068615379594103,3.654984150630624,3.556571204826024,1.1355990271283818,3.8911924458479814,1.6936515579694202,4.50748164670384,3.146498585086888,2.588228488063635,4.291867057540637,4.005000373027182,3.16761817481665,3.2242900909226204,2.8470689743887214,2.5058116867127045,2.0359247224034105,2.9094250732571605,4.507646024924725,0.0,2.1921343876684585,3.5932668332237774,2.630092091673912,1.5117736932904784,1.8966825564305676,3.60342726107347,3.1590843544166796,2.769189467312746,3.29498177276775,5.043515115965291,2.9038002524592392,4.249457142993547,2.169664095779524,4.40568595104587,4.119087040946381,3.589377836128252
6.26971556788448,8.66332313979552,4.522821620590815,7.505147189380252,7.452159159140004,6.334511981310786,6.559185221374297,7.097427704546178,5.5358206428707915,5.116045160120651,5.355876973645433,5.789390163311204,6.937978131166581,7.6083553667144574,7.139112041186054,4.950152237124079,6.666011349678238,6.457859224579393,6.7438779438918495,5.711356063515574,5.853900484020924,7.023411294755716,5.555732751763445,5.5665812633786125,5.117963767065473,4.476680858415131,4.892158944370684,6.857173597132247,7.207419177980464,5.280217993135439,6.238323822834259,5.5916465158662945,6.789217771466146,6.567454107829658,4.330512368930032,8.768701838910694,5.831184632973763,5.704138873203905,7.322232686266179,4.8773479222443585,5.470641423202189,5.202287979565835,5.816404271115752,6.702738175967575,6.763135680344348,6.480654188112083,3.7259394425143793,6.534763851338161,6.702873308689894,7.5858289639960255,6.736198651106378,6.123775803031729,8.29808348972022,6.723043326081163,7.493691617703561,6.712924622545238,6.771004682991049,7.104633910964165,7.1694316739405,7.4544808532281435,4.837211850614426
3.9137484032318066,5.744615452042782,7.269134173578698,7.126146670093643,6.952279734715362,8.042503838160657,4.533126923460374,6.680055600997543,4.568879197985296,6.287239666239018,6.608114586671416,5.537363542329881,6.588663876083124,6.5313646480512775,6.971356307125546,7.60363607659289,6.805096618557351,7.5176713406928055,6.134842224363375,4.858526639849263,6.884682120668356,6.605028100981641,5.680564860572138,6.610561137407264,4.165273350584332,3.973438424154066,6.228490396125459,5.437507092420377,6.647445070808268,5.925570975233028,5.417447801523177,5.860288696479348,5.23132642736509,6.559986563892974,5.032385246961939,6.939219718650667,5.525999321276326,6.143347353330683,6.09675734160586,5.02476031065256,3.757298900509211,5.749338961971736,7.032154756420675,4.7527681337403855,7.780741334874012,6.828698237730684,4.3413521555471295,8.046098673647899,7.348788683248749,7.633034296800906,6.431377780679287,6.250362143130796,7.317284043546859,6.822904811431279,6.593709114520063,7.018542315749084,6.167084734467116,7.733072137745101,6.176569798174318,7.360079425452439,4.2273149946815165
3.978884657509313,4.402790216270177,6.627179185808305,5.918918893758194,5.654393961246409,6.777600112996256,3.825455065898738,5.585033567596087,4.361950085778475,5.751788572667668,6.546429239842537,4.7309099725881865,5.750994117538329,5.381466841911955,4.9162040212625655,7.011943141244229,5.512353398715738,6.222224980887613,4.721515117409361,4.222840267136869,5.529656282494239,5.742058164658629,4.956411027035691,5.606238638089859,4.271023291236974,4.79596632071918,6.191043236517,5.0269909129847985,5.101482337747686,5.025214250345638,4.610587247673982,5.2902197262269075,4.4015901146424525,5.039304136028161,4.701138295313946,4.759825576430358,5.091006358634891,5.668030767024641,5.191130956880865,4.891276869960048,3.6692882474919557,5.445760084449213,5.549818000932792,4.359769933278658,5.837260945208445,5.731504624344602,4.815742860619096,6.653410196401259,5.692629086323406,6.150545322394118,5.368611906560427,5.1783705720056945,6.026994396844255,5.1559880127683515,5.641751978246938,5.846347338719614,5.52215061306796,6.3743754927399845,4.957260321209366,5.957042566993847,4.517405065260605
3.971843870906846,3.68747082793651,5.3059698054012,5.076547942159018,4.837224334845964,5.988952870019988,3.896486132954095,4.363490956501137,3.5911590934832116,4.924045760149335,5.212335770879482,4.146566788138213,4.222678441060245,3.427299496348252,3.4861323351101365,5.774125370860359,4.36979461444472,4.793050200729961,3.8073963478661748,4.1018542704884435,5.071662693703356,4.446971454063621,4.946578413304252,4.804839541066429,4.642770653692125,4.64241767021716,5.373091339912496,4.799864887183675,4.4094775082239694,4.625611315692668,4.461014330073888,3.8077015138672685,3.9895893697127627,4.618473069990391,4.374015686379147,3.968921626201418,4.260994794231586,4.411310101533141,5.038534722762603,3.6853654630612986,3.7961930173308014,4.870342576474241,4.769729104980652,4.032739040434532,4.790319551175003,4.697292176520666,4.132690007691064,4.940208096594274,4.892079722219852,4.558557451508832,4.41809099702682,4.7291890235466045,5.278287919313741,3.98041809014186,4.74791820195711,5.022092218506723,5.162372403004076,4.3226843260950325,4.64527045043856,4.978116942179749,3.9315508905922885
3.192252855412367,3.2605592936700925,4.52852348199515,4.288097753450973,4.204716580009627,4.839844534932042,3.5729133287835477,4.3813794225568214,3.480918800219089,4.542880391529228,4.1554086474466905,3.72867643754011,3.686701002892867,3.5321673633651667,3.438454070169268,4.725221891474857,4.019737562764859,4.360096069199204,3.701902228010546,3.9672610482323374,4.314718602341276,3.7439993375066214,4.5489614255397575,4.923919071900363,4.214295931875145,3.866433700540186,5.016119380911507,3.697255253667926,3.6128102096682015,4.036907177599153,3.896194706668284,3.5585646933212773,4.200689177393402,4.091716482905792,3.8398553675486853,3.3995248764765362,3.9852418624567196,3.9277535884817887,3.9431129782263894,3.467499618006813,3.674412292823897,4.09100788474125,4.035473050865077,3.436598116613984,4.227861825743249,4.012231563743875,3.6879129457406297,3.7110282460894743,3.9409893040653343,4.179430497929539,3.935249678852132,4.145213677212944,4.437637857058222,3.540621711304512,4.197335545534525,4.41265910028017,4.466100886081376,3.595148420758732,4.022459493629458,4.432947262467594,3.713362392230921
3.200287392195654,2.920314012972031,4.109571789167073,3.5040675947101176,3.868123486844897,4.083131020526256,3.387830234074932,3.5855337352585614,3.3120222865274025,3.6257321848018584,3.531299977678148,3.8358331865728688,3.3607231291810375,2.924753503461827,2.9549285466414723,3.4695229280445776,3.289036083354549,3.198889358158842,2.900845280718238,3.6874347371137843,3.7062122024709265,3.2066959289669934,4.264685087762546,4.4485362883614235,4.2440638503471035,3.996829833674788,4.153620771823829,3.5853755580602833,3.1791677914248844,3.48594805960267,3.9264031970032853,2.8973318451443317,3.741431735032403,3.7422317632280344,3.2260214484400027,2.9643376798912473,3.8666488728758757,2.9628856469517237,3.745776105547053,3.271576428126353,3.468565073977655,3.871017399140972,3.4533955450111047,3.1225007009901082,3.349023498112379,3.6547081012626146,3.3909105848496375,3.578660907310289,3.5111156118153204,2.9041088120514074,3.3391240645199556,3.82446750225702,3.491980059540939,2.9663709728443433,3.4387601266181624,3.5786163554743706,3.9064901111431145,3.494664936753288,3.791096839805746,3.6962482110111194,3.6148315421371082
3.300875896050692,2.549306201934445,3.7673149350604174,2.822494613126273,3.2892373790269898,3.573762756114725,2.9682999793363147,3.1807724230802163,2.89790853950862,3.321948522188474,3.379284677690441,3.5589020468362382,3.4607675410252985,2.68780788609755,2.980133379174112,3.3243860470863322,2.972244462445351,2.714720956134882,2.9092007111279945,3.156406282830567,3.079781459737974,2.7942288337508794,3.7735020943417137,4.026043908565511,3.306760514798617,3.4718214595083685,3.452764382526089,3.1797141583708197,2.5664430168030763,3.262814883823456,3.5315698149465855,2.7628668083208905,3.4488323229828444,3.3941029683698285,2.7003642090057465,2.5503087201768597,3.5593200762481105,2.560175592481394,3.1800739975796057,3.0666043640966634,2.888750865637131,3.5917826789948406,2.9449014925102484,2.6988278601098674,2.8208775595647517,3.3575950779260433,3.369754582524238,2.939847667903222,3.1738948224513157,2.9702946497054814,2.910160600959495,3.426642751770652,2.7914688231889713,3.121107461662827,2.712963956992806,2.991088227376522,3.423404411197365,3.0176346497655238,3.383272772315032,3.07512009972326,2.9666280541443055
3.271363561860516,2.903833380792006,3.2489317218686895,2.559762142291642,3.0153383247987304,3.0796158777533647,3.0995139581356628,3.1832861597899726,3.0530772817931493,2.8883841382351023,2.777764055660147,3.3662923835719676,2.8312023817760785,2.470240643159844,2.9274594666642937,2.9317732710804743,2.7385663935025555,2.761060637759105,2.815775468324367,2.881496884743397,2.8738049814961015,2.2960601483649565,3.3588071866021263,3.584401005279606,3.3991644294972634,3.0033646575531696,2.7084958962130923,2.9235088218483294,2.453757977015465,2.768576808059005,3.011332084766769,2.6252221741080985,3.0444133312217474,3.044034973479941,2.8429063311648504,2.402676496694517,3.3080062084087096,2.262770289213397,3.040347747909875,3.102448991926779,2.8780867284782152,3.082967069125896,2.7546490252294853,2.65432860720799,2.6075977532828376,3.070712396889377,2.9839864799743894,2.7989620204318766,2.9861738359701895,2.550582527880774,2.8352036378950136,3.271141859872614,2.2265874695778063,3.0967527541492004,2.6054607003560704,2.7378903381201973,3.1419295079442415,2.7736817231287656,3.2940588342863446,3.318717664813677,3.0231262500668272
2.876072726969388,2.5306420678198127,2.739655491141237,2.1582906919456173,2.5983131527908947,2.862297977251987,2.7871576532782694,2.853759006004388,3.066217438503017,2.4796781447641036,2.3312037834914405,3.3277693357769573,2.5757074981241455,2.4545794904039417,2.692348108551405,2.691080184305725,2.38942385817989,2.3002948752310957,2.6118429694689484,2.4415296386269723,2.552927203379217,1.9039907669744096,2.9579704792361916,3.324730094880029,3.1486004822220806,2.3829040756809476,2.2091332859750805,2.4754176573379554,2.051226888388396,2.3814855486636626,2.79565302836332,2.3962751722063707,2.7780715468408186,2.629102920687084,2.4443073310141528,2.0753604936733763,3.1885661748066414,2.1257455557598863,2.5101414179255914,3.019730613294768,2.6285952557097665,2.577054074825828,2.730536510052229,2.3342467778950367,2.126486936785038,2.790614588355347,2.870186098700845,2.469267178183084,2.8489565656429297,2.3270956822597864,2.450064681302264,3.0263417699956747,2.0375930032260783,2.8834738269909908,2.3146952821364044,2.482709877177844,2.5576960680525223,2.8178670561195225,3.3592385196941965,2.8201851189637064,2.8342831166575166
