3.2165725827360028,0.15221494825158244,3.2571543272092414,3.5403398551129452,3.159143250991766,2.013563395867517,2.5020274144478485,2.749637902297248,2.7271706392031523,3.411716079447827,3.635052444973587,2.1873090105663997,2.131708139582201,4.365956061343857,3.971909573776788,2.721657636081228,3.2901418481125115,4.405997997386591,1.9194248767041695,3.9297249058382917,2.3487136130335555,1.620928221202759,2.7074439741196645,1.4365021036914352,2.0592914022503743,2.6107539822413486,4.117478054585614,3.321174323831281,0.018047348566947896,1.7891319309372462,2.583387329155042,2.423192670737824,2.17733535380364,2.8602075680566146,2.865865823951441,3.019918880846662,2.1011425379254223,2.463574562088745,2.1683243983071527,2.7003967820099724,1.809178799516002,3.672913952405476,2.7759101412911176,2.7437026192374163
6.299350370018441,3.621815987910379,5.063218613093127,6.7059130653898285,6.6622820230909445,6.0940065077196985,6.1285801878625294,5.903827352390384,6.071419535417204,6.635128141714671,5.728348079563228,6.9531543590810445,4.657381052048409,6.9042770665871975,7.52999238651058,5.6736770340819485,6.676504497743824,7.677775955704341,4.20184244625943,5.905652890863276,4.992008057220965,4.919705990005759,5.900469907293217,5.260026885722461,4.030633210852516,6.275408344292349,7.922400671551076,7.3554144264453205,4.481046306228281,6.242846609779295,6.033620441488734,4.823628792428177,6.559826023255853,6.2740236903388436,6.167400275412559,5.726586783266947,5.600495656819666,7.623373202267957,5.404374348247677,5.87262622140879,7.321394827828559,6.992927725730395,5.831039722511105,6.492570693938823
6.131653617653224,5.6587978136735675,5.713713074509746,6.6302976459750464,5.526064280792585,5.4834791430654315,5.312900625132362,5.546352277912923,6.688597036406654,5.977581658233638,5.874428364113171,6.4786344645532115,5.775726654345841,5.839762966793179,6.457030666252816,7.14728887457079,6.852971489388647,6.840673782421293,5.076882545104539,6.984893928867924,5.240073251870428,4.338738099618512,5.463335866903889,5.424508901604164,5.844019122099544,6.247317333383302,6.528036266053326,6.922592323704065,4.823512909545804,6.138011360866655,6.131723558562302,4.32662905156972,5.946436106360334,6.1036788500892944,5.6253069573314605,5.088063259598415,5.626350341847812,6.3657890391278,5.4086269690921185,5.68533127790332,7.269244232180743,6.442244416292849,6.110489468619444,5.537240295361841
5.231002946113613,5.801757439180101,4.919351448560538,5.501428784667213,4.443202938351315,4.666363962591252,4.095167984985135,4.809860495434554,6.470923327541069,3.7863618978229656,4.396214783412426,5.656585027345756,4.430082800311672,4.328913925566965,4.985485187412113,6.274617066679019,5.229039403677613,5.497808783951026,4.199276973132515,5.477146268522571,4.335687502901196,3.1347040148961853,4.823833481613436,4.8031555007585895,5.702871999378691,5.397137970725281,5.233252027692256,6.380609092113476,3.8685455815041703,5.521979523072145,4.943342169810256,3.4175762296093684,4.949065229214093,5.461002086331472,5.118487929412556,3.988793153174697,5.042063976995304,6.424148346263027,4.947873666508612,4.3214368214772705,6.285119548959459,4.853704786273073,5.298218801890339,5.155774542164255
4.108320167080523,4.886314750818819,3.8347579350291006,4.77896611992174,3.45994217221169,3.9294828842102727,3.6150186082556144,3.9144618578445773,5.325755362051957,2.9357855147971086,2.870083994789384,4.44915313782213,4.021565887747353,3.8361293485792123,4.123171835018389,4.983545815576707,3.967630793383978,4.1650985740342055,3.036134923124826,4.820669229362477,3.506785460419798,2.86079073312532,3.7806920348952873,3.8212901100160286,4.179214686631162,4.439769265583059,3.764959268223016,5.033252033241739,3.435340434078116,4.617872023667542,4.329838236684214,2.3884374701678572,4.049584346765914,4.217741245664846,4.4444110686408935,3.0765771248103606,3.7438271705736823,5.168612353029576,4.032839031684596,2.7825296874038115,5.37127927189674,3.759110401748057,4.220605746391008,4.3807449233878035
3.7936552739717815,3.9108618790307528,3.6573362230720288,3.8506036884873853,2.2929589723788166,3.2611308292902303,3.3675212137347565,3.416968051626244,4.441836839623852,2.4812393660166348,2.4263879286207466,3.5225980643318815,3.145795486848855,3.038981018012089,3.206447020380069,3.6580196980333377,3.2624149524772172,3.3747896901712826,2.3623757490436628,3.634029880876669,3.3714212950096734,2.620880978320596,2.827612545761205,3.3191842132749567,3.5382042245954537,3.7970347866226946,3.394603403802807,4.326707208743683,3.0582252707314153,3.361489081027038,3.264011370584237,1.4320566690212304,3.284489601300972,3.457902431056862,3.5713005439374554,1.8991267235654323,3.272524360654032,4.358358249465824,3.4443907946520476,2.144715481433548,4.368630544849678,2.9053155301070923,3.57586680920744,3.6514205946198244
2.532718444268304,3.4542145186023605,2.956413247552673,3.368704451071067,2.316711007845669,2.6933732250824334,2.476675118300051,3.000458489036793,3.7142681309815258,1.9838404696260143,1.9188782255635202,2.876475577054708,2.809296784079321,2.3983839084889196,2.675182806744205,3.1458757044412318,2.6487587386779787,2.8752219654521594,2.029512782515056,2.9852535013224855,2.8490145336093433,2.2921445937929055,2.4801668879312473,2.827620575288966,3.2129842144987535,3.235114918939014,2.507547985563596,3.6635583889574064,2.6991606042310603,2.807978711779638,2.8558156047639014,1.4140204579146893,2.869776412404819,3.145418070927644,2.9343554341667177,1.5961034065444641,2.9639652829325374,3.461587259933771,2.703416176593148,1.5633741283366205,3.9091893620209035,2.232678015524444,3.2145962837490742,2.947086311444072
2.514481876971289,3.1189191219915573,2.3388166418566483,3.054895123007862,2.109543190309894,2.569015876151592,2.2021967532864015,2.8899311336594935,3.3062065161169714,1.751142994566346,1.5968636754482601,2.938769439801498,2.857265096643955,2.386231451577953,2.614164876090053,2.237381924457622,2.162712675287633,2.6123470703571425,2.1649287684408978,2.80970899292021,2.5269074467029533,2.294555569957741,2.3308489012905578,2.5365873520828863,2.5869561602218734,2.723589254936174,2.348686334355397,2.967675673227531,2.534851709470725,2.424198974751852,2.428515872207913,1.5512124037057724,2.5550813730095103,2.8660206944455733,2.675465694228641,1.496015789781032,2.081358175431907,2.8177095852557024,2.2621701542285244,1.5178707239908955,3.15581564639666,2.226276610927838,2.5523190482841107,2.545407803850613
2.2211612382323658,2.9005240297330013,1.971303311232256,2.466440185517132,1.886403474196527,2.198341318543618,1.8870841931209992,2.849247955062523,2.8714726441844194,1.4558407730140424,1.174721674944144,2.7289111315616807,2.528209409719727,2.238440795534985,2.6221277483453282,2.14140851761194,2.084951604401547,2.324556018743964,1.7743800479079304,2.2276434786711055,2.318698198100625,2.423991031857893,1.6799517607925365,2.245889104473417,2.436534735526445,2.2785054600348955,1.9927530397507194,2.6254609989889737,2.23105634970357,2.0452132976018356,2.147922126297954,1.2024694390372295,2.63467975503455,2.6386407370025347,2.2557471623472334,1.0620969406625402,1.8639023526679872,2.246519509907007,2.074126344601342,1.4799568091219797,2.803056332733782,1.8027904644370767,2.200919639544048,2.194157351095746
1.813204465421603,2.4908875279895955,1.8118103177242246,2.0726156079209215,1.8047701471641775,1.893100514449274,1.5569576125598055,2.36580106227627,2.4474756988726067,1.3532213563242121,1.2769680446670877,2.3806660931283137,2.2191325263499744,1.9349023406983894,2.277888540667538,1.677490389535717,1.9571648546485636,2.3119847415536126,1.7929917986282715,1.7934282737019929,1.9454232350515783,2.303851293294701,1.5263554569076532,2.1731122346577965,2.1523103311610052,1.9172328631175486,1.878763450955502,2.2792312985998686,2.075392020145037,1.6654717443865612,1.8406906406485684,1.4454511535403052,2.085795308558562,2.088178738565396,2.0602716757440374,1.0683973073199615,1.5515936431648045,1.8892115316981837,1.8283738017707993,1.4117207679892823,2.3914111489991785,1.662263857040727,1.9653133042574245,1.6146635099312587
