2.4219219595159043,2.1284316268161008,1.0410981467462825,1.9447587227549556,1.3674023735598395,1.26411076784674,1.75559834489828,2.0936844956846197,2.8680641771566107,2.472143606007548,1.2705623866107816,0.653029124972375,3.166345178393957,2.921420572695211,1.0214645969178902,0.6458744682698905,3.294041786462312,1.3589182790289245,2.0667806453814555,1.8942080604636127,2.5925427854482597,1.911286539409115,0.6780163269382391,2.2005094229771833,1.0712622725694636
2.2826371106259096,3.6777970319848916,1.981169965811088,4.1858538429239545,2.886651251568222,3.344749281113663,2.9395975830134713,4.739755116606678,4.447880098849403,4.6662003008873105,3.909551106181837,3.0812009603325357,6.571970779210837,3.7440222972697392,2.7429380832665675,2.7850198859194,5.853149840604945,2.9936103383462527,4.660107989526853,3.5926394252659946,5.105202473598538,4.444221025271873,1.9009061971276684,4.161236875283285,2.1014429008508038
1.9036320324117724,3.67158733342434,2.6811393011567013,5.138215371719369,3.53548154505105,3.4379922198074477,3.361874779707457,4.5816716680644545,3.4870666744956718,5.138487961855059,4.045269186351453,4.451696023862749,5.549333863324316,2.882773807014993,3.0279048480168878,3.591289508039065,5.309596718808264,3.444289054959893,4.246973723853193,3.0421001903612828,5.059955047631124,4.267777716152922,2.7099296073096895,4.317936259649969,2.669727821183292
1.3068154165842425,2.8531034375911637,2.4008318247625335,4.155385684257898,3.149496335133184,2.913124749595864,3.0150042035298306,3.473207444056917,2.7772934630742867,4.004067543723108,3.2351140749509595,3.608815302575722,4.7509130082768545,2.310749185547252,2.330759981816174,2.9711285634624436,3.571319865248871,3.343139680749759,3.433126423249225,2.5599016022327765,4.00818333340207,3.321724778425158,2.093152105031314,3.528395774068764,2.8300134061941717
1.2312179082167787,2.6556581780985935,2.43066255688528,3.9333101993648096,2.584880512045252,2.5242507000434555,2.5545688312059314,2.966577350997426,2.24163872319078,3.5816339407987305,2.8213268164572924,3.437931250528376,3.468431398689937,2.069392642410826,2.466364985292118,2.636203460805992,3.360756983868695,3.0218089337575407,3.190623985020579,1.877439458717173,3.4438739383904844,3.3184600715859904,2.0751129401098685,3.3688049322099562,2.3863813802483587
1.1534714392123673,2.182919858379833,2.145667097426923,2.7450148285842726,2.216304933368848,2.2595354479545806,2.0499569357051524,2.585204045638734,1.9426099522336648,2.6253559505213353,2.308967585306116,2.870042842368692,2.6964496644780995,1.7880532249164616,2.038082310108305,2.503676780220979,2.6122687172813976,2.54897872570231,2.4980774037934865,1.5670022958854926,2.3043443831957307,2.8610118245449696,1.7864914547853923,2.8103063518710756,2.145308081662378
1.2168630086395442,1.8444991648778133,2.1119523142817527,2.4622561448191407,2.1303639865985575,2.213657627213778,1.8370404373078917,2.2538406183273034,2.096164805993366,2.329342786921564,1.909898499028437,2.7750505424185636,2.198504774232293,1.6949723703564497,1.8277110674887571,2.262542023430253,2.4881579415427844,2.223330063430603,1.8159006923414562,1.447653372475668,2.0246861074856213,2.392788416203571,1.7426616750381392,2.642051904743404,2.1217012358069693
1.2908559519004679,1.6911639847709479,2.1545199058934923,1.8136709374178106,1.954163773876594,2.080617505303676,1.6606062934215409,2.0746126017743425,1.9855465204343827,1.9432795044243378,1.6769917803988519,2.428583770841869,1.9403684692011587,1.5978746114685305,1.8125297556717552,1.9573854220567837,2.186693129022607,2.0890540843591876,1.6788563642089267,1.245061390348574,1.7516410737566679,2.3442641866683456,1.4861669208949566,2.4970465151857555,1.8818695836042714
1.3557170751646774,1.7155285103010887,1.9752855497019102,1.8388832007868812,1.778759906327636,1.9671120609765629,1.6805149447033607,1.683662780821011,1.9569173304857754,1.7426173136731047,1.4816741602559649,2.284111530580576,1.6307119186860957,1.7128826539414892,1.586448254265116,1.853334490488478,2.06513108790838,1.9024244475965353,1.421994445288081,1.2442503791620132,1.6779446374355131,2.047601029112373,1.5971368875140721,2.417961514024652,1.9934287827501704
1.455679335650869,1.7016539415034466,2.056679450329223,1.5824326973166818,1.7791771508528083,1.911697488199353,1.651089418542244,1.6160705743954085,1.833866621675024,1.5494426919845417,1.411537296474243,2.2746373733527623,1.5326542519749162,1.6533593420652593,1.5944755119595786,1.5201042541046406,1.8272613370701944,1.7800274971288914,1.4159668549122202,1.5297398583867063,1.6937820215069617,1.5558107160773542,1.6452327436698266,2.0227373324930076,1.982391173428488
