3.6975344512954016,1.1733825198309624,1.8066147244288193,2.552499422037542,2.787396647545633,2.172269655423141,2.868685172830075,3.2943902805676886,0.0,0.49157390978594395,1.3619715488605943,1.9113919561374193,1.6024950718829114,1.107707167721275,0.6992247234980886,1.7533358179379044,1.8656520714429208,0.8141464860447263,1.2984516926772534,0.7958281586414484,2.006320363733687,0.5912140442836411,1.786318681449296,1.9076728522190038,1.6572464702630978,2.717169949795723
5.925720890257312,0.7257464157651632,4.485289869061741,7.217168487819416,6.0099320530748015,5.074508917282138,6.065901079177398,5.12696707805066,1.6026599684079335,2.5370466492907484,2.6682614496252883,3.301254326788489,3.4587361714254996,4.081475783834907,1.8795525017812964,5.064052766563903,4.0908855780024735,2.5837651343448065,4.243707792791167,2.4644062671161535,4.667798678168082,3.5649415085167204,4.176047268723869,3.533420713122663,3.325630179085716,5.748641504457222
4.7396170997004985,1.5797894218581505,4.653083626282701,5.856056929082809,5.795650612581926,4.910060621162614,4.976408739557029,4.006130213032076,2.326763567167105,3.03181895919172,4.255381652347468,3.3944460651316204,3.1468344222607727,4.113488092877847,3.176383661185938,4.453086720654916,4.167824998508162,3.623712438325608,4.376112586500153,3.608337187092099,4.420362005222205,4.947247598791246,3.1493163442520773,3.1373876231549724,3.3608918711053537,4.859742566053139
3.253236298007865,1.7021342217504163,3.8755693829232656,4.837403311937458,4.738097240959192,4.220756963207949,3.7456511880398056,3.0937236820262357,2.3132083056779438,2.591453676361303,3.6081186003223755,2.6825885075345397,2.902262426938801,3.7950224063768543,3.2044958277985365,2.9232201031116665,3.2024010130604967,3.1359382965426414,3.6078067142578982,3.2998031660376985,3.5426466412716873,4.16084744876402,3.116336764320797,2.601702430265131,3.0284652838605264,3.6756179245310885
2.984961060901264,1.961821596179719,3.2556629342991257,3.598175128993137,3.8229036192247587,3.586574404540089,2.770450957603368,2.497292872759405,2.1850228722162903,2.045030445038131,3.717535082514211,2.745999685303958,2.39785258045206,2.6417310345617446,2.795202803287881,2.6522128188253182,2.854994199619754,2.362054058852257,3.159961382294827,2.6119912063050017,2.8554275462946372,3.4943516293635564,2.1711151676252576,1.9280926723143452,2.8393286890922393,3.2279033025669785
2.281570166942169,1.6461774067700383,2.728309060471058,2.6150312419326083,3.211889698745844,3.0419085355537607,2.2284742848133225,2.139834946095001,2.1473760141949496,1.969745294384185,3.1525806347693903,2.5119159873171633,2.089962558836374,2.508988696587317,2.4789591684121963,1.904849544198313,2.273902854509204,2.2759451401154913,2.603503003657158,2.4037070623403984,2.1702020117574494,2.9389870952153125,2.107898752661128,1.4806610731442993,2.4361579636336717,2.6281708052169317
1.8948743098051433,1.7972595513371512,2.382660349224641,2.1278990425730804,2.510673694145247,2.4614890383400287,1.9556164430171918,1.703660406801404,1.889398090457028,1.6777968073000307,2.7840405419404863,2.3126131172153794,1.7700132277273288,2.2400624908109172,2.150533382105317,1.3466324738387692,1.992490496734289,1.8458151437025652,2.1956214974390194,2.220625138154887,1.9276125005200162,2.5705010064406637,1.740372712762834,1.4020106857564358,2.087722920640762,2.116241182912399
1.63964821299785,1.67691923741054,2.0660892614030537,1.9370769898798321,2.052784258587938,2.3887048930701953,1.5648259807116651,1.732524443544207,1.917767117191474,1.4147685302346444,2.6070567204950903,2.1299726932804024,1.7847078387280229,2.0125803698420293,1.9229885094857686,1.066877223258349,1.8944199862305022,1.5252294061824823,1.805141006618612,1.8506196596962288,1.7505526927317143,2.2095410771777257,1.9564171022671417,1.1571114322143803,1.960917167673911,2.1340068566612294
1.5785346115251513,1.8502934502850823,1.9888946846572793,1.7427711594903612,1.652502882752005,2.035314883988677,1.5221720497504783,1.587235618402551,1.7194277299164051,1.4318590657316028,2.2559134578286275,2.080118759895038,1.7219938715156835,1.8606892891041555,1.754288138162958,0.9496118339858325,1.5957858841242907,1.4866534355091283,1.7716961687188115,1.72042760479968,1.6355885722869665,1.8450262516847047,1.5943264039797573,1.1712919892246976,1.8285766603067555,1.74777935991432
1.5230368709506226,1.8587192763953317,1.8136359369786648,1.6740007354032125,1.3836062731355725,1.9034868694857392,1.4266696846985674,1.5658235516572896,1.7081761676576201,1.3186470659661138,1.957972163578587,1.7668133746262253,1.5289505830516326,1.516694524234766,1.6679217400847313,1.0555759409663192,1.6307503383216426,1.4231805511661955,1.5351816951089547,1.5191209312682903,1.6447146024722337,1.7128298993628057,1.4683546025599503,1.3508215877537286,1.6583434869424594,1.680178704554873
1.492817277365724,2.0716559998276423,1.4682078160974965,1.2850918074239228,1.1562707061759505,1.4416771433068214,1.3606321913130748,1.5812691725351942,1.801597983208278,1.3667102083945837,1.687145518654507,1.9438629338013553,1.6596940515210619,1.4220750366115127,1.5392799900351868,1.1341833039302467,1.6143430510026338,1.0943880987519348,1.4336592701609947,1.6039554736113029,1.4934192617081186,1.4580263798113704,1.5473238040436659,1.3030301746818787,1.7713688029164454,1.6052189775432408
1.5971857712704083,2.13772478785718,1.4738030199234213,1.294581456197369,0.977014346951491,1.4723008328039928,1.1542507824502608,1.4326005269297972,1.7094905528522482,1.2731805573452295,1.6725173159299451,1.8813674259261988,1.576219491789927,1.294173477467275,1.4234353556749872,0.9069573203476134,1.5452012772661077,0.97049134929446,1.321807111570369,1.476280373185622,1.5314351685236216,1.4091074843698863,1.416790004048915,1.3331576526002575,1.8043628833680483,1.6301203124759718
1.7126949928036939,2.274848879005232,1.4910693097094456,1.1550356514073288,0.9723621813448542,1.353681030423893,1.174041393926117,1.6366504613269404,1.7870678845206465,1.3851410983977959,1.6197503820720778,1.8977308294043667,1.717494145816151,1.3885499232901295,1.6637686092813582,1.163114985205837,1.5819384111850368,1.0535880021971504,1.4798904696639892,1.5930426733599252,1.5073824639011033,1.269881504350835,1.4206260095941912,1.30131942559593,1.9171510083349073,1.5358310697449775
1.5969458456845214,2.4961159860848774,1.3763586286675114,1.1862552166806304,0.8558715258693032,1.1871980259902364,1.1331116617989885,1.7023514666535973,1.8893738455984626,1.5511914946661234,1.5833626338665703,1.8750123730511994,1.627428629264484,1.3476361193689432,1.705738396517423,1.1724282310775103,1.5497864890969733,0.9652134874994092,1.4442180275259482,1.4872326136720573,1.4519583223298755,1.203843144943984,1.5356514344414585,1.361891972155452,1.8596966556377268,1.580316200077036
